year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000      21.8458      21.0000      50.0000      45.0000       0.4400      14.3800      32.2800      -5.4500     131.4562     -26.9500       8.4500      -8.5100       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9500      -8.4500      -8.5100       0.1900       0.5200       0.5000       0.0000       0.0000       0.0000      12.8400     596.1000
   1976.0000      92.0000      21.8572      21.0000      51.0000      26.0000       0.4400      14.3800      32.2800      -5.4500     131.4630     -26.7000       8.2800      -9.3500       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.7000      -8.2800      -9.3500       0.4300       0.5700       0.7300       0.0000       0.0000       0.0000       9.8000     579.7000
   1976.0000      92.0000      21.8683      21.0000      52.0000       6.0000       0.4400      14.3800      32.2700      -5.4500     131.4595     -26.2800       8.9300     -10.6600       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.2800      -8.9300     -10.6600       0.2800       0.3600       0.4400       0.0000       0.0000       0.0000      11.7700     604.9000
   1976.0000      92.0000      21.8797      21.0000      52.0000      47.0000       0.4400      14.3800      32.2700      -5.4500     131.4663     -26.2800       9.1400     -10.4400       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.2800      -9.1400     -10.4400       0.3000       0.6300       0.4600       0.0000       0.0000       0.0000       9.8100     579.0000
   1976.0000      92.0000      21.8908      21.0000      53.0000      27.0000       0.4400      14.3900      32.2600      -5.4500     131.4628     -25.9400      10.0100     -10.9000     559.5439     -22.4736      15.1530    1639.0000       7.0000     560.2000  564569.0000      -2.3000      -1.5500      25.9400     -10.0100     -10.9000       0.2300       0.4600       0.4400       0.0000       0.0000       0.0000      11.7700     607.8000
   1976.0000      92.0000      21.9022      21.0000      54.0000       8.0000       0.4400      14.3900      32.2600      -5.4500     131.4696     -25.9300       9.0800     -11.7500       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.9300      -9.0800     -11.7500       0.2200       0.4100       0.4600       0.0000       0.0000       0.0000       9.5400     583.2000
   1976.0000      92.0000      21.9133      21.0000      54.0000      48.0000       0.4400      14.3900      32.2500      -5.4500     131.4661     -25.8300       9.4700     -11.6200       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.8300      -9.4700     -11.6200       0.4200       0.7800       0.4800       0.0000       0.0000       0.0000      11.6200     609.2000
   1976.0000      92.0000      21.9247      21.0000      55.0000      29.0000       0.4400      14.3900      32.2500      -5.4500     131.4729     -25.9600       8.5500     -11.9300       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.9600      -8.5500     -11.9300       0.4500       0.4300       0.9100       0.0000       0.0000       0.0000       9.3700     585.4000
   1976.0000      92.0000      21.9358      21.0000      56.0000       9.0000       0.4400      14.3900      32.2400      -5.4500     131.4694     -26.3500       6.4500     -12.3500       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.3500      -6.4500     -12.3500       0.7700       1.2200       1.5300       0.0000       0.0000       0.0000      12.6000     607.9000
   1976.0000      92.0000      21.9472      21.0000      56.0000      50.0000       0.4400      14.3900      32.2400      -5.4500     131.4762     -25.1600      10.8600     -11.5300     572.5005     -14.7915      -3.0986    1639.0000       9.5300     572.7000  579674.0000      -1.4800       0.3100      25.1600     -10.8600     -11.5300       1.3200       3.0700       2.2400       0.0000       0.0000       0.0000      10.1100     591.1000
   1976.0000      92.0000      21.9583      21.0000      57.0000      30.0000       0.4400      14.3900      32.2300      -5.4500     131.4727     -24.8000      10.3400     -12.2900       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.8000     -10.3400     -12.2900       0.7000       3.6900       2.1900       0.0000       0.0000       0.0000      12.0400     608.3000
   1976.0000      92.0000      21.9697      21.0000      58.0000      11.0000       0.4400      14.3900      32.2300      -5.4500     131.4795     -26.1200       3.0600     -13.7400       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.1200      -3.0600     -13.7400       0.2800       0.6100       0.7500       0.0000       0.0000       0.0000      11.9900     604.3000
   1976.0000      92.0000      21.9808      21.0000      58.0000      51.0000       0.4400      14.3900      32.2200      -5.4500     131.4760     -26.3400       4.2100     -12.7700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.3400      -4.2100     -12.7700       0.2600       0.6100       0.5000       0.0000       0.0000       0.0000      13.2600     606.4000
   1976.0000      92.0000      21.9922      21.0000      59.0000      32.0000       0.4400      14.4000      32.2200      -5.4500     131.4828     -26.7700       4.6100     -11.7700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.7700      -4.6100     -11.7700       0.2200       0.2700       0.3100       0.0000       0.0000       0.0000      11.0400     590.1000
   1976.0000      92.0000      22.0033      22.0000       0.0000      12.0000       0.4400      14.4000      32.2100      -5.4500     131.4793     -26.8800       4.7600     -11.2700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.8800      -4.7600     -11.2700       0.3500       0.5100       0.7300       0.0000       0.0000       0.0000      13.0700     604.2000
   1976.0000      92.0000      22.0147      22.0000       0.0000      53.0000       0.4400      14.4000      32.2100      -5.4500     131.4861     -26.8800       4.1300     -11.4200       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.8800      -4.1300     -11.4200       0.2400       0.7900       0.9100       0.0000       0.0000       0.0000      11.5800     592.7000
   1976.0000      92.0000      22.0258      22.0000       1.0000      33.0000       0.4400      14.4000      32.2000      -5.4500     131.4826     -27.0600       4.3000     -11.0800       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.0600      -4.3000     -11.0800       0.2700       0.8200       0.5100       0.0000       0.0000       0.0000      13.3200     606.1000
   1976.0000      92.0000      22.0372      22.0000       2.0000      14.0000       0.4400      14.4000      32.2000      -5.4500     131.4894     -26.9100       5.5700     -10.9000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9100      -5.5700     -10.9000       0.3900       0.6400       0.8000       0.0000       0.0000       0.0000      11.0600     592.3000
   1976.0000      92.0000      22.0483      22.0000       2.0000      54.0000       0.4400      14.4000      32.1900      -5.4500     131.4859     -26.9400       5.8700     -10.2500       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9400      -5.8700     -10.2500       0.3600       0.6600       0.9400       0.0000       0.0000       0.0000      13.2500     604.7000
   1976.0000      92.0000      22.0597      22.0000       3.0000      35.0000       0.4400      14.4000      32.1900      -5.4500     131.4927     -27.0700       6.4100      -9.5700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.0700      -6.4100      -9.5700       0.4800       0.7900       0.9000       0.0000       0.0000       0.0000      11.2400     599.8000
   1976.0000      92.0000      22.0708      22.0000       4.0000      15.0000       0.4400      14.4000      32.1800      -5.4500     131.4892     -26.5900       6.5400     -10.9700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.5900      -6.5400     -10.9700       0.1900       0.3400       0.4400       0.0000       0.0000       0.0000      13.0800     604.8000
   1976.0000      92.0000      22.0822      22.0000       4.0000      56.0000       0.4400      14.4000      32.1800      -5.4500     131.4960     -26.7400       6.7000     -10.4500       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.7400      -6.7000     -10.4500       0.1400       0.2200       0.2000       0.0000       0.0000       0.0000      10.3900     599.9000
   1976.0000      92.0000      22.0933      22.0000       5.0000      36.0000       0.4400      14.4100      32.1700      -5.4500     131.4925     -26.6800       6.6000     -10.7400       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.6800      -6.6000     -10.7400       0.2000       0.3900       0.4200       0.0000       0.0000       0.0000      13.5800     607.3000
   1976.0000      92.0000      22.1047      22.0000       6.0000      17.0000       0.4400      14.4100      32.1700      -5.4500     131.4992     -26.5000       6.6000     -11.2800       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.5000      -6.6000     -11.2800       0.2100       0.4200       0.5800       0.0000       0.0000       0.0000       9.4400     588.0000
   1976.0000      92.0000      22.1158      22.0000       6.0000      57.0000       0.4400      14.4100      32.1600      -5.4500     131.4958     -26.2100       6.6300     -11.8800       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.2100      -6.6300     -11.8800       0.2600       0.5600       0.4400       0.0000       0.0000       0.0000      12.1000     606.5000
